-74.05769591,4.683946674,456.370486,321.0243151,51,2300,Calle 100,1002219,1009747.249,Calle 97,Autonorte,3,2,0,0,SENCILLA,NO,4.68434548,-74.05750794,{4D6ADB7F-F38A-4431-84B1-08E80D951726}
-74.1593448,4.637899388,142.4281146,223.9206261,52,5002,Biblioteca Tintal,991180.9215,1004839.507,av.Cali - Calle 26 sur,Americas,4,2,0,0,SENCILLA,NO,4.63996012,-74.15698977,{2C46485D-FEBD-4068-BA2D-DD4CA079FFD9}
-74.08687372,4.738833124,366.2548834,436.767874,53,3002,Suba - TV. 91,999054.2565,1015702.782,Av Suba Kr 90,Suba,2,1,0,0,SENCILLA,NO,4.73820209,-74.08603261,{8CB435CF-C6BD-4140-ADF4-3EC8ACF91BD9}
-74.12009368,4.575853988,263.6551096,93.08040143,54,9100,Calle 40 S,995337.4345,997762.7925,Calle 38 Sur - Calle 40 Su,Caracas,3,2,0,0,INTERMEDIA,NO,4.57596786,-74.11952549,{468DB749-E793-413C-ACA2-E8EE2FDA922C}
-74.15687517,4.596254934,150.0555437,136.1015489,55,7002,Madelena,991150.7694,1000005.005,AutoSur-Kr67,NQS,2,1,0,0,SENCILLA,NO,4.59624121,-74.15725663,{15723E25-34AA-4D94-8165-83F3A9D808FD}
-74.06302132,4.654905957,439.9229658,259.7837731,56,9121,Flores,1001599.929,1006470.454,Calle 69  - Calle 67,Caracas,2,2,0,0,SENCILLA,NO,4.65471326,-74.06308827,{EDDCFF50-4312-48E2-BA30-43FEDBB7BC52}
-74.0658221,4.642981743,431.2727621,234.6382048,57,9119,Calle 57,1001322.658,1005262.889,Calle 57 - Calle 54,Caracas,3,2,0,0,SENCILLA,NO,4.64379318,-74.0655874,{FDF19905-338A-4EE4-BEB9-4ED6A55B8D2E}
-74.11711695,4.675044127,272.8487293,302.2507823,58,6001,Modelia,995645.6981,1008639.002,Carrera 84,Calle 26,4,1,0,0,SENCILLA,NO,4.67432269,-74.11675293,{50CD0C23-FD31-49CC-A337-6ACC8520C7DC}
-74.07215189,4.616644903,411.7232234,179.0995484,59,9114,Calle 26,1000565.307,1002208.417,Avenida Calle 28 - Calle 2,Caracas,3,2,0,0,SENCILLA,NO,4.61617136,-74.07241326,{D4D4C30C-9BAB-4FED-B9B1-FC9A46EF2064}
-74.16497116,4.595775688,125.0510942,135.0909245,60,7001,Perdomo,990466.9792,999943.9352,AutoSur-Kr78C,NQS,2,1,0,0,SENCILLA,NO,4.59568824,-74.16341884,{6491ED57-F986-4554-8A5D-D5BADCC6B265}
-74.07456156,4.666341385,404.2809544,283.8985963,61,7103,AV. Chile,1000390.371,1007817.672,Kr 30 Cl 72,NQS,6,2,0,0,SENCILLA,NO,4.66689641,-74.07398957,{853BD8FF-7C51-4963-B991-0C08D9CED12E}
-74.0965137,4.642845155,336.4818189,234.3501687,62,6104,Gobernación,997923.9457,1005135.31,Carrera 54,Calle 26,4,1,0,0,SENCILLA,NO,4.64263932,-74.09621841,{EE9FA1B5-9CD9-4EEC-9DD2-30D582E5BB0E}
-74.10142022,4.581833916,321.3280605,105.6907651,63,9104,Restrepo,997334.7092,998403.5156,Calle 19 Sur - Av. 1 de M,Caracas,2,2,0,0,SENCILLA,NO,4.58176282,-74.10152688,{38FA05E7-D4C3-4F3A-A79D-2B508F1CFD66}
-74.10562544,4.65708058,308.3402307,264.3695783,64,6101,El Tiempo - Maloka,996940.4577,1006602.113,carrera 68d,Calle 26,4,1,0,0,SENCILLA,NO,4.65590347,-74.10508264,{54B3680A-EC12-4619-9B48-80F0ACC8BD0B}
-74.09023752,4.590840277,355.8658054,124.683217,65,9107,Hortúa,998590.1325,999402.8099,Calle 1 Sur - Calle 3 Sur,Caracas,2,2,0,0,SENCILLA,NO,4.59079985,-74.09021346,{39FCD4EE-AC67-44C6-94CA-BA1DB285F203}
-74.09395282,4.616132689,344.3911043,178.0194015,66,12002,CDS - Carrera 32,998042.9231,1002339.781,Av. Americas -Carrera 32,Americas,2,2,0,0,SENCILLA,NO,4.6173591,-74.0951455,{4A2DC4E1-7D7B-495E-830F-CB33E5FDBAC2}
-74.07910861,4.603047931,390.2374189,150.4264982,67,9110,AV. Jiménez - CL 13,999819.8935,1000767.71,Calle 13 - caracas,Americas,3,2,0,0,INTERCAMBIO,NO,4.6031429,-74.07913104,{3830E3B3-80DD-47F8-AE22-0148EFD2757E}
-74.16460618,4.63317191,126.1783505,213.9514046,68,5001,Patio Bonito,990545.1689,1004272.052,av.Cali - Calle 40 sur,Americas,4,2,0,0,SENCILLA,NO,4.6348279,-74.16271887,{8B6F0877-802E-40DB-B610-CB22D8892DEC}
-74.06983919,4.69924029,418.8659953,353.2752166,69,3009,Suba - Calle 116,1000860.028,1011387.723,Av Suba Cll 114,Suba,2,1,0,0,SENCILLA,NO,4.69918067,-74.06975627,{2542B023-FF81-4B3A-AE68-854EE1852757}
-74.11325992,4.669021345,284.7611672,289.5500477,70,6002,Normandía,996137.7432,1007864.895,carrera 73a,Calle 26,4,1,0,0,SENCILLA,NO,4.6673226,-74.11231782,{470AC903-A9E1-431D-BC5F-36E3103AF71F}
-74.08969371,4.634314201,357.5453461,216.3602483,73,6106,Recinto Ferial,998702.3121,1004191.025,Carrera 43,Calle 26,2,1,0,0,SENCILLA,NO,4.63410021,-74.08920322,{39CA017B-BB27-4A47-940F-DB5CEB9F286E}
-74.11787927,4.594791794,270.4943202,133.0161063,75,7008,NQS - Calle 30 S,995749.5931,999900.324,AutoSur-Dg 26 Sur,NQS,2,1,0,0,SENCILLA,NO,4.59529801,-74.11581228,{357C38D5-BD7F-4471-B5AE-5D4C27FF31B3}
-74.07472656,4.721362122,403.7713692,399.9253374,76,3005,Suba - AV. Boyacá,1000331.124,1013677.004,Av Suba Av Boyaca,Suba,2,2,0,0,SENCILLA,NO,4.71988287,-74.07452333,{75D4C722-3C7B-47CF-86A2-ECF728DEFA54}
-74.06966011,4.675455721,419.4190677,303.1187444,77,4107,Escuela Militar,1000917.852,1008744.356,Carrera 40,Calle 80,2,1,0,0,SENCILLA,NO,4.67527646,-74.06923537,{9CD3B861-33D0-40FB-9DB6-6F51786E5116}
-74.09868859,4.620322388,329.7646745,186.8545632,78,12007,Zona Industrial,997674.7547,1002658.602,calle 13 carrera 38,Americas,2,2,0,0,SENCILLA,NO,4.62024214,-74.09846359,{D7948949-BD11-4DA5-84A4-258BFD9D0DD2}
-74.12469525,4.57096376,249.4431688,82.76797675,79,9004,Santa Lucía,994759.5692,997182.3845,Calle 46A Sur - Diagonal 4,Caracas,2,2,0,0,SENCILLA,NO,4.57071884,-74.12473269,{26D11612-4C7F-45C4-9BD7-0B4B54DB671E}
-74.04726932,4.74618812,488.5729896,452.2779571,81,2101,Toberín,1003380.748,1016712.339,Calle 165,Autonorte,5,1,0,0,SENCILLA,NO,4.74733097,-74.04703429,{4CBEDDF9-BFF8-4529-99FE-73BDCE143B8B}
-74.06706598,4.676541907,427.4310573,305.409274,82,3014,San Martín,1001167.167,1008902.27,Av Suba Cl 81,Suba,2,1,0,0,SENCILLA,NO,4.67670446,-74.06698829,{11858BED-D331-4546-8E73-CE9E294FB5FB}
-74.06444795,4.675618962,435.5168375,303.4629848,83,7101,La Castellana,1001709.403,1008926.937,KR 30 Kr 24,NQS,4,1,0,0,SENCILLA,NO,4.67692744,-74.06210113,{7EE5C281-6B34-4B8C-AB6A-B477ABE7DA8A}
-74.09985692,4.604245902,326.1562883,152.9527584,84,7112,Comuneros,997664.0469,1001051.398,KR 30 -Cl 6A,NQS,2,2,0,0,SENCILLA,NO,4.60570801,-74.09855967,{FA6B122F-152F-4256-9345-493D1D503BA8}
